transaction_id,timestamp,sender_account,receiver_account,amount,channel,sender_city,device_id,merchant_category,is_fraud,fraud_pattern
TXN0003419,2026-05-10 20:55:40.000000,ACC10180,ACC10369,2515.36,IMPS,Jaipur,DEV79688,grocery,0,none
TXN0003420,2026-05-10 20:56:00.000000,ACC10205,ACC10133,1435.93,UPI,Delhi,DEV27838,grocery,0,none
TXN0003421,2026-05-10 21:00:09.000000,ACC10385,ACC10232,998.7,UPI,Nagpur,DEV92690,travel,0,none
TXN0003422,2026-05-10 21:06:04.000000,ACC10389,ACC10378,4236.09,UPI,Pune,DEV64065,grocery,0,none
TXN0003423,2026-05-10 21:06:19.000000,ACC10375,ACC10119,1957.21,UPI,Nagpur,DEV23540,ecommerce,0,none
TXN0003424,2026-05-10 21:12:33.000000,ACC10395,ACC10242,1234.52,UPI,Delhi,DEV38543,ecommerce,0,none
TXN0003425,2026-05-10 21:17:56.000000,ACC10347,ACC10000,5696.63,UPI,Nagpur,DEV23989,utility,0,none
TXN0003426,2026-05-10 21:25:39.000000,ACC10377,ACC10048,2205.72,UPI,Pune,DEV10833,food_delivery,0,none
TXN0003427,2026-05-10 21:30:58.000000,ACC10302,ACC10316,711.28,UPI,Thane,DEV97282,utility,0,none
TXN0003428,2026-05-10 21:31:02.000000,ACC10369,ACC10357,1246.21,UPI,Thane,DEV85707,utility,0,none
TXN0003429,2026-05-10 21:32:24.000000,ACC10177,ACC10045,1444.22,UPI,Pune,DEV93810,food_delivery,0,none
TXN0003430,2026-05-10 21:36:10.000000,ACC10129,ACC10256,1677.72,UPI,Nashik,DEV37929,grocery,0,none
TXN0003431,2026-05-10 21:39:56.000000,ACC10045,ACC10257,1007.54,UPI,Thane,DEV50153,P2P,0,none
TXN0003432,2026-05-10 21:46:20.000000,ACC10357,ACC10058,353.21,UPI,Nashik,DEV13697,travel,0,none
TXN0003433,2026-05-10 21:47:30.000000,ACC10002,ACC10298,618.19,UPI,Nagpur,DEV18475,P2P,0,none
TXN0003434,2026-05-10 21:48:23.000000,ACC10162,ACC10335,1650.65,UPI,Mumbai,DEV35933,fuel,0,none
TXN0003435,2026-05-10 21:48:49.000000,ACC10031,ACC10013,1090.55,UPI,Kolhapur,DEV67124,ecommerce,0,none
TXN0003436,2026-05-10 21:52:19.000000,ACC10129,ACC10124,1438.56,NEFT,Nashik,DEV37929,P2P,0,none
TXN0003437,2026-05-10 21:53:10.000000,ACC10186,ACC10072,3022.05,UPI,Amravati,DEV44498,fuel,0,none
TXN0003438,2026-05-10 21:56:02.000000,ACC10299,ACC10022,1950.33,UPI,Thane,DEV88011,fuel,0,none
TXN0003439,2026-05-10 22:00:02.000000,ACC10366,ACC10073,1342.86,UPI,Pune,DEV10110,P2P,0,none
TXN0003440,2026-05-10 22:03:16.000000,ACC10280,ACC10104,3953.7,NEFT,Amravati,DEV42994,food_delivery,0,none
TXN0003441,2026-05-10 22:15:52.000000,ACC10134,ACC10269,1754.82,IMPS,Delhi,DEV14804,fuel,0,none
TXN0003442,2026-05-10 22:18:47.000000,ACC10215,ACC10060,1991.02,UPI,Kolhapur,DEV77066,travel,0,none
TXN0003443,2026-05-10 22:19:59.000000,ACC10172,ACC10126,2460.18,IMPS,Mumbai,DEV18554,food_delivery,0,none
TXN0003444,2026-05-10 22:30:39.000000,ACC10146,ACC10037,2901.71,UPI,Nashik,DEV82181,utility,0,none
TXN0003445,2026-05-10 22:30:54.000000,ACC10217,ACC10319,708.41,UPI,Delhi,DEV76115,grocery,0,none
TXN0003446,2026-05-10 22:31:23.000000,ACC10395,ACC10217,2856.55,UPI,Delhi,DEV38543,P2P,0,none
TXN0003447,2026-05-10 22:37:54.000000,ACC10013,ACC10031,849.85,UPI,Aurangabad,DEV52004,utility,0,none
TXN0003448,2026-05-10 22:42:21.000000,ACC10382,ACC10275,3249.03,NEFT,Nashik,DEV86802,fuel,0,none
TXN0003449,2026-05-10 22:45:05.000000,ACC10106,ACC10130,1868.7,UPI,Pune,DEV76507,travel,0,none
TXN0003450,2026-05-10 22:50:35.000000,ACC10295,ACC10228,2474.98,UPI,Amravati,DEV98361,grocery,0,none
TXN0003451,2026-05-10 23:03:43.000000,ACC10125,ACC10061,779.66,UPI,Nashik,DEV31299,P2P,0,none
TXN0003452,2026-05-10 23:25:53.000000,ACC10036,ACC10086,1431.72,UPI,Delhi,DEV15247,travel,0,none
TXN0003453,2026-05-11 00:21:09.000000,ACC10181,ACC10258,1524.88,IMPS,Amravati,DEV40027,grocery,0,none
TXN0003454,2026-05-11 00:51:48.000000,ACC10278,ACC10032,1132.85,UPI,Kolhapur,DEV68422,utility,0,none
TXN0003455,2026-05-11 00:53:06.000000,ACC10082,ACC10293,2761.26,UPI,Nashik,DEV84680,fuel,0,none
TXN0003456,2026-05-11 00:57:14.000000,ACC10083,ACC10138,4051.62,UPI,Jaipur,DEV38542,P2P,0,none
TXN0003457,2026-05-11 01:05:36.000000,ACC10025,ACC10021,1075.28,UPI,Delhi,DEV80822,fuel,0,none
TXN0003458,2026-05-11 01:27:16.000000,ACC10189,ACC10306,26666.68,UPI,Pune,DEV60790,P2P,1,new_device_spike
TXN0003459,2026-05-11 01:41:46.000000,ACC10272,ACC10035,8128.27,IMPS,Nashik,DEV75358,P2P,1,new_device_spike
TXN0003460,2026-05-11 02:29:15.000000,ACC10081,ACC10146,34522.0,IMPS,Pune,DEV94378,P2P,1,new_device_spike
TXN0003461,2026-05-11 02:31:54.000000,ACC10275,ACC10375,537.35,NEFT,Jaipur,DEV62779,P2P,0,none
TXN0003462,2026-05-11 02:38:02.000000,ACC10292,ACC10040,530.84,UPI,Thane,DEV37677,travel,0,none
TXN0003463,2026-05-11 03:17:56.000000,ACC10080,ACC10005,337.09,UPI,Jaipur,DEV30719,utility,0,none
TXN0003464,2026-05-11 03:19:30.000000,ACC10329,ACC10084,5312.02,UPI,Thane,DEV82668,grocery,0,none
TXN0003465,2026-05-11 03:30:09.000000,ACC10175,ACC10037,2447.81,IMPS,Amravati,DEV78752,grocery,0,none
TXN0003466,2026-05-11 03:33:27.000000,ACC10248,ACC10391,1223.03,IMPS,Amravati,DEV56824,utility,0,none
TXN0003467,2026-05-11 04:21:29.000000,ACC10141,ACC10015,1421.21,UPI,Mumbai,DEV43624,grocery,0,none
TXN0003468,2026-05-11 04:46:21.000000,ACC10116,ACC10115,4634.17,IMPS,Amravati,DEV14455,P2P,1,new_device_spike
TXN0003469,2026-05-11 04:48:33.000000,ACC10102,ACC10257,3885.77,IMPS,Mumbai,DEV15033,P2P,1,new_device_spike
TXN0003470,2026-05-11 05:05:56.000000,ACC10342,ACC10141,543.27,UPI,Aurangabad,DEV31158,travel,0,none
TXN0003471,2026-05-11 05:17:12.000000,ACC10118,ACC10316,778.84,UPI,Solapur,DEV19822,travel,0,none
TXN0003472,2026-05-11 05:26:37.000000,ACC10250,ACC10125,1961.15,UPI,Aurangabad,DEV54472,P2P,0,none
TXN0003473,2026-05-11 06:00:00.000000,ACC10391,ACC10084,1408.36,UPI,Delhi,DEV17029,travel,0,none
TXN0003474,2026-05-11 06:18:45.000000,ACC10302,ACC10178,961.52,UPI,Thane,DEV97282,food_delivery,0,none
TXN0003475,2026-05-11 06:26:04.000000,ACC10050,ACC10398,2627.37,UPI,Thane,DEV33928,fuel,0,none
TXN0003476,2026-05-11 06:26:09.000000,ACC10382,ACC10388,2074.19,IMPS,Nashik,DEV86802,fuel,0,none
TXN0003477,2026-05-11 06:43:28.000000,ACC10102,ACC10103,478.94,UPI,Mumbai,DEV70988,ecommerce,0,none
TXN0003478,2026-05-11 06:46:11.000000,ACC10390,ACC10090,3749.89,UPI,Kolhapur,DEV47261,P2P,0,none
TXN0003479,2026-05-11 06:53:42.000000,ACC10336,ACC10285,2234.55,UPI,Mumbai,DEV16044,P2P,0,none
TXN0003480,2026-05-11 07:09:25.000000,ACC10071,ACC10233,2501.04,UPI,Kolhapur,DEV52613,P2P,0,none
TXN0003481,2026-05-11 07:24:31.000000,ACC10194,ACC10307,1659.46,UPI,Kolhapur,DEV11107,grocery,0,none
TXN0003482,2026-05-11 07:26:52.000000,ACC10176,ACC10126,479.39,IMPS,Kolhapur,DEV54293,travel,0,none
TXN0003483,2026-05-11 07:32:16.000000,ACC10363,ACC10219,1203.59,IMPS,Jaipur,DEV37186,ecommerce,0,none
TXN0003484,2026-05-11 07:34:36.000000,ACC10169,ACC10204,2029.12,UPI,Aurangabad,DEV63430,ecommerce,0,none
TXN0003485,2026-05-11 07:40:04.000000,ACC10158,ACC10070,3096.99,NEFT,Bengaluru,DEV53281,P2P,0,none
TXN0003486,2026-05-11 07:49:28.000000,ACC10041,ACC10285,1120.2,UPI,Aurangabad,DEV12044,food_delivery,0,none
TXN0003487,2026-05-11 07:51:19.000000,ACC10084,ACC10201,1043.1,UPI,Solapur,DEV36182,food_delivery,0,none
TXN0003488,2026-05-11 07:53:00.000000,ACC10023,ACC10081,1276.93,IMPS,Nagpur,DEV71423,P2P,0,none
TXN0003489,2026-05-11 07:55:48.000000,ACC10354,ACC10124,1875.2,UPI,Nashik,DEV95980,utility,0,none
TXN0003490,2026-05-11 08:01:08.000000,ACC10106,ACC10201,1980.84,UPI,Pune,DEV76507,fuel,0,none
TXN0003491,2026-05-11 08:07:58.000000,ACC10376,ACC10173,1564.68,UPI,Nashik,DEV22438,P2P,0,none
TXN0003492,2026-05-11 08:08:24.000000,ACC10166,ACC10347,1650.88,IMPS,Solapur,DEV75313,fuel,0,none
TXN0003493,2026-05-11 08:15:49.000000,ACC10398,ACC10362,1996.9,UPI,Mumbai,DEV25564,utility,0,none
TXN0003494,2026-05-11 08:17:23.000000,ACC10388,ACC10190,3383.6,UPI,Pune,DEV38655,ecommerce,0,none
TXN0003495,2026-05-11 08:20:06.000000,ACC10044,ACC10160,998.67,UPI,Jaipur,DEV23707,P2P,0,none
TXN0003496,2026-05-11 08:22:45.000000,ACC10104,ACC10051,920.82,UPI,Delhi,DEV62299,grocery,0,none
TXN0003497,2026-05-11 08:24:26.000000,ACC10390,ACC10218,2200.91,UPI,Kolhapur,DEV47261,P2P,0,none
TXN0003498,2026-05-11 08:45:06.000000,ACC10137,ACC10070,592.0,UPI,Amravati,DEV88749,P2P,0,none
TXN0003499,2026-05-11 08:47:13.000000,ACC10156,ACC10086,525.33,UPI,Nagpur,DEV71716,P2P,0,none
TXN0003500,2026-05-11 08:47:14.000000,ACC10326,ACC10022,1168.76,NEFT,Pune,DEV34733,food_delivery,0,none
TXN0003501,2026-05-11 08:47:28.000000,ACC10276,ACC10104,575.31,IMPS,Mumbai,DEV17570,P2P,0,none
TXN0003502,2026-05-11 08:49:28.000000,ACC10036,ACC10225,1657.62,NEFT,Delhi,DEV15247,grocery,0,none
TXN0003503,2026-05-11 08:55:25.000000,ACC10046,ACC10124,766.68,UPI,Nagpur,DEV37135,P2P,0,none
TXN0003504,2026-05-11 08:56:03.000000,ACC10162,ACC10252,2029.72,UPI,Mumbai,DEV35933,fuel,0,none
TXN0003505,2026-05-11 09:00:03.000000,ACC10035,ACC10254,987.01,UPI,Jaipur,DEV86805,ecommerce,0,none
TXN0003506,2026-05-11 09:03:57.000000,ACC10020,ACC10187,1650.57,UPI,Jaipur,DEV49343,P2P,0,none
TXN0003507,2026-05-11 09:18:43.000000,ACC10272,ACC10372,1619.72,UPI,Nashik,DEV26283,utility,0,none
TXN0003508,2026-05-11 09:20:34.000000,ACC10020,ACC10334,2274.29,UPI,Jaipur,DEV49343,P2P,0,none
TXN0003509,2026-05-11 09:22:02.000000,ACC10132,ACC10092,1222.32,NEFT,Thane,DEV20393,P2P,0,none
TXN0003510,2026-05-11 09:30:45.000000,ACC10138,ACC10217,660.26,IMPS,Kolhapur,DEV13912,ecommerce,0,none
TXN0003511,2026-05-11 09:35:00.000000,ACC10133,ACC10359,1685.87,UPI,Amravati,DEV14985,ecommerce,0,none
TXN0003512,2026-05-11 09:40:54.000000,ACC10183,ACC10337,1056.6,UPI,Delhi,DEV42776,P2P,0,none
TXN0003513,2026-05-11 09:41:45.000000,ACC10292,ACC10107,427.84,IMPS,Thane,DEV37677,food_delivery,0,none
TXN0003514,2026-05-11 09:46:01.000000,ACC10052,ACC10283,525.35,NEFT,Delhi,DEV50442,P2P,0,none
TXN0003515,2026-05-11 09:47:28.000000,ACC10325,ACC10255,805.39,UPI,Amravati,DEV63128,P2P,0,none
TXN0003516,2026-05-11 09:47:56.000000,ACC10361,ACC10181,2382.67,UPI,Solapur,DEV44605,P2P,0,none
TXN0003517,2026-05-11 09:52:34.000000,ACC10089,ACC10028,1295.3,UPI,Bengaluru,DEV90170,fuel,0,none
TXN0003518,2026-05-11 09:55:34.000000,ACC10259,ACC10289,8580.28,UPI,Kolhapur,DEV96257,travel,0,none
TXN0003519,2026-05-11 09:57:28.000000,ACC10288,ACC10314,1660.77,UPI,Jaipur,DEV92559,travel,0,none
TXN0003520,2026-05-11 10:02:18.000000,ACC10377,ACC10338,2035.41,NEFT,Pune,DEV10833,food_delivery,0,none
TXN0003521,2026-05-11 10:05:00.000000,ACC10154,ACC10027,3093.11,UPI,Aurangabad,DEV43075,utility,0,none
TXN0003522,2026-05-11 10:08:56.000000,ACC10075,ACC10014,909.16,UPI,Kolhapur,DEV22622,grocery,0,none
TXN0003523,2026-05-11 10:09:54.000000,ACC10051,ACC10002,2003.75,IMPS,Nashik,DEV80086,P2P,0,none
TXN0003524,2026-05-11 10:11:00.000000,ACC10103,ACC10191,758.91,UPI,Nashik,DEV55569,ecommerce,0,none
TXN0003525,2026-05-11 10:16:55.000000,ACC10141,ACC10387,2042.78,UPI,Mumbai,DEV43624,P2P,0,none
TXN0003526,2026-05-11 10:18:15.000000,ACC10029,ACC10337,3924.3,UPI,Thane,DEV70155,ecommerce,0,none
TXN0003527,2026-05-11 10:25:17.000000,ACC10051,ACC10268,1916.09,UPI,Nashik,DEV80086,fuel,0,none
TXN0003528,2026-05-11 10:36:23.000000,ACC10208,ACC10343,574.29,UPI,Delhi,DEV64532,fuel,0,none
TXN0003529,2026-05-11 10:39:40.000000,ACC10208,ACC10347,1145.56,UPI,Delhi,DEV64532,P2P,0,none
TXN0003530,2026-05-11 10:40:33.000000,ACC10371,ACC10243,1000.2,UPI,Bengaluru,DEV53187,ecommerce,0,none
TXN0003531,2026-05-11 10:42:30.000000,ACC10298,ACC10157,1280.26,UPI,Nashik,DEV96688,food_delivery,0,none
TXN0003532,2026-05-11 10:44:46.000000,ACC10095,ACC10392,4795.6,UPI,Mumbai,DEV21048,food_delivery,0,none
TXN0003533,2026-05-11 10:49:43.000000,ACC10323,ACC10047,1528.68,UPI,Aurangabad,DEV86749,P2P,0,none
TXN0003534,2026-05-11 10:54:49.000000,ACC10309,ACC10064,2738.4,IMPS,Mumbai,DEV81430,travel,0,none
TXN0003535,2026-05-11 10:58:41.000000,ACC10213,ACC10348,1009.0,UPI,Thane,DEV13613,P2P,0,none
TXN0003536,2026-05-11 10:59:33.000000,ACC10066,ACC10221,1364.96,UPI,Solapur,DEV63181,ecommerce,0,none
TXN0003537,2026-05-11 11:04:43.000000,ACC10365,ACC10360,824.08,UPI,Nashik,DEV20086,travel,0,none
TXN0003538,2026-05-11 11:06:15.000000,ACC10139,ACC10023,4978.65,UPI,Nagpur,DEV32444,P2P,0,none
TXN0003539,2026-05-11 11:09:11.000000,ACC10355,ACC10032,3246.14,UPI,Jaipur,DEV48967,travel,0,none
TXN0003540,2026-05-11 11:15:23.000000,ACC10257,ACC10178,1731.18,UPI,Amravati,DEV23825,ecommerce,0,none
TXN0003541,2026-05-11 11:16:43.000000,ACC10299,ACC10133,2652.82,UPI,Thane,DEV88011,P2P,0,none
TXN0003542,2026-05-11 11:17:48.000000,ACC10362,ACC10317,623.02,UPI,Bengaluru,DEV72836,travel,0,none
TXN0003543,2026-05-11 11:19:27.000000,ACC10054,ACC10101,373.05,UPI,Pune,DEV51019,utility,0,none
TXN0003544,2026-05-11 11:20:30.000000,ACC10025,ACC10261,2616.73,IMPS,Delhi,DEV80822,P2P,0,none
TXN0003545,2026-05-11 11:20:57.000000,ACC10130,ACC10366,1837.26,UPI,Bengaluru,DEV92886,ecommerce,0,none
TXN0003546,2026-05-11 11:21:05.000000,ACC10348,ACC10054,1898.0,NEFT,Mumbai,DEV60533,grocery,0,none
TXN0003547,2026-05-11 11:22:12.000000,ACC10384,ACC10210,825.87,UPI,Jaipur,DEV86993,P2P,0,none
TXN0003548,2026-05-11 11:24:11.000000,ACC10014,ACC10286,1550.9,UPI,Kolhapur,DEV23885,utility,0,none
TXN0003549,2026-05-11 11:24:52.000000,ACC10141,ACC10363,1443.24,UPI,Mumbai,DEV43624,ecommerce,0,none
TXN0003550,2026-05-11 11:25:09.000000,ACC10228,ACC10368,3279.28,IMPS,Thane,DEV62020,ecommerce,0,none
TXN0003551,2026-05-11 11:32:40.000000,ACC10244,ACC10285,1364.14,UPI,Nagpur,DEV48827,grocery,0,none
TXN0003552,2026-05-11 11:33:40.000000,ACC10058,ACC10029,544.15,IMPS,Solapur,DEV48887,utility,0,none
TXN0003553,2026-05-11 11:35:04.000000,ACC10356,ACC10356,1000.25,UPI,Jaipur,DEV96378,ecommerce,0,none
TXN0003554,2026-05-11 11:35:58.000000,ACC10212,ACC10362,1619.01,UPI,Bengaluru,DEV72830,ecommerce,0,none
TXN0003555,2026-05-11 11:41:31.000000,ACC10127,ACC10258,1140.11,UPI,Bengaluru,DEV15990,utility,0,none
TXN0003556,2026-05-11 11:43:36.000000,ACC10311,ACC10152,2780.44,UPI,Nashik,DEV93222,travel,0,none
TXN0003557,2026-05-11 11:45:35.000000,ACC10076,ACC10285,1068.06,UPI,Nashik,DEV19771,utility,0,none
TXN0003558,2026-05-11 11:47:12.000000,ACC10296,ACC10345,963.67,UPI,Bengaluru,DEV52975,fuel,0,none
TXN0003559,2026-05-11 11:52:21.000000,ACC10251,ACC10291,809.87,UPI,Mumbai,DEV16485,fuel,0,none
TXN0003560,2026-05-11 11:53:51.000000,ACC10135,ACC10149,962.85,UPI,Kolhapur,DEV71263,P2P,0,none
TXN0003561,2026-05-11 11:56:41.000000,ACC10358,ACC10130,747.01,IMPS,Kolhapur,DEV15897,P2P,0,none
TXN0003562,2026-05-11 12:00:30.000000,ACC10256,ACC10181,3994.9,UPI,Amravati,DEV87088,travel,0,none
TXN0003563,2026-05-11 12:01:11.000000,ACC10109,ACC10224,1456.01,NEFT,Pune,DEV53972,utility,0,none
TXN0003564,2026-05-11 12:01:45.000000,ACC10262,ACC10008,974.85,UPI,Delhi,DEV44905,fuel,0,none
TXN0003565,2026-05-11 12:02:26.000000,ACC10022,ACC10249,717.27,UPI,Bengaluru,DEV44872,ecommerce,0,none
TXN0003566,2026-05-11 12:04:50.000000,ACC10201,ACC10117,1169.73,UPI,Mumbai,DEV19577,grocery,0,none
TXN0003567,2026-05-11 12:05:04.000000,ACC10003,ACC10275,1409.38,IMPS,Amravati,DEV78501,P2P,0,none
TXN0003568,2026-05-11 12:10:05.000000,ACC10283,ACC10073,1356.16,UPI,Amravati,DEV86680,grocery,0,none
TXN0003569,2026-05-11 12:17:56.000000,ACC10303,ACC10046,4774.85,UPI,Pune,DEV35940,fuel,0,none
TXN0003570,2026-05-11 12:21:18.000000,ACC10348,ACC10371,1328.06,UPI,Mumbai,DEV60533,utility,0,none
TXN0003571,2026-05-11 12:21:51.000000,ACC10027,ACC10166,899.76,UPI,Kolhapur,DEV51301,P2P,0,none
TXN0003572,2026-05-11 12:22:07.000000,ACC10140,ACC10023,885.85,NEFT,Jaipur,DEV47463,P2P,0,none
TXN0003573,2026-05-11 12:26:11.000000,ACC10152,ACC10002,315.39,NEFT,Mumbai,DEV22579,ecommerce,0,none
TXN0003574,2026-05-11 12:31:39.000000,ACC10293,ACC10108,938.18,UPI,Kolhapur,DEV10658,P2P,0,none
TXN0003575,2026-05-11 12:33:35.000000,ACC10230,ACC10162,1096.18,UPI,Pune,DEV23359,utility,0,none
TXN0003576,2026-05-11 12:39:28.000000,ACC10209,ACC10057,387.04,UPI,Jaipur,DEV31469,P2P,0,none
TXN0003577,2026-05-11 12:42:20.000000,ACC10279,ACC10163,1532.35,UPI,Delhi,DEV78660,P2P,0,none
TXN0003578,2026-05-11 12:44:29.000000,ACC10116,ACC10377,822.65,UPI,Amravati,DEV82391,travel,0,none
TXN0003579,2026-05-11 12:45:47.000000,ACC10131,ACC10308,639.11,UPI,Pune,DEV35624,utility,0,none
TXN0003580,2026-05-11 12:45:53.000000,ACC10184,ACC10260,2368.46,UPI,Nashik,DEV24184,grocery,0,none
TXN0003581,2026-05-11 12:46:27.000000,ACC10061,ACC10266,2331.55,UPI,Delhi,DEV13745,P2P,0,none
TXN0003582,2026-05-11 12:47:15.000000,ACC10030,ACC10246,458.46,UPI,Bengaluru,DEV60870,ecommerce,0,none
TXN0003583,2026-05-11 12:50:03.000000,ACC10089,ACC10199,1453.67,NEFT,Bengaluru,DEV90170,grocery,0,none
TXN0003584,2026-05-11 13:00:30.000000,ACC10379,ACC10154,2132.45,UPI,Amravati,DEV65812,P2P,0,none
TXN0003585,2026-05-11 13:01:55.000000,ACC10138,ACC10324,1464.88,IMPS,Kolhapur,DEV13912,P2P,0,none
TXN0003586,2026-05-11 13:02:11.000000,ACC10366,ACC10019,1463.94,UPI,Pune,DEV10110,fuel,0,none
TXN0003587,2026-05-11 13:02:34.000000,ACC10175,ACC10218,2085.19,UPI,Amravati,DEV78752,travel,0,none
TXN0003588,2026-05-11 13:02:43.000000,ACC10345,ACC10023,900.46,IMPS,Solapur,DEV68808,P2P,0,none
TXN0003589,2026-05-11 13:04:27.000000,ACC10041,ACC10194,1139.97,UPI,Aurangabad,DEV12044,food_delivery,0,none
TXN0003590,2026-05-11 13:05:12.000000,ACC10101,ACC10324,1101.06,IMPS,Nagpur,DEV30668,fuel,0,none
TXN0003591,2026-05-11 13:06:25.000000,ACC10327,ACC10117,2458.72,UPI,Bengaluru,DEV26883,fuel,0,none
TXN0003592,2026-05-11 13:12:04.000000,ACC10244,ACC10197,1550.73,NEFT,Nagpur,DEV48827,food_delivery,0,none
TXN0003593,2026-05-11 13:12:05.000000,ACC10199,ACC10332,912.83,UPI,Aurangabad,DEV99732,food_delivery,0,none
TXN0003594,2026-05-11 13:13:11.000000,ACC10087,ACC10137,336.97,UPI,Nashik,DEV49158,P2P,0,none
TXN0003595,2026-05-11 13:21:44.000000,ACC10258,ACC10369,57.71,UPI,Amravati,DEV20770,travel,0,none
TXN0003596,2026-05-11 13:22:14.000000,ACC10273,ACC10349,434.35,UPI,Jaipur,DEV14018,fuel,0,none
TXN0003597,2026-05-11 13:27:27.000000,ACC10295,ACC10387,683.82,IMPS,Amravati,DEV98361,P2P,0,none
TXN0003598,2026-05-11 13:28:43.000000,ACC10152,ACC10197,459.78,UPI,Mumbai,DEV22579,utility,0,none
TXN0003599,2026-05-11 13:29:33.000000,ACC10127,ACC10393,1724.68,UPI,Bengaluru,DEV15990,P2P,0,none
TXN0003600,2026-05-11 13:35:08.000000,ACC10283,ACC10218,1244.96,UPI,Amravati,DEV86680,grocery,0,none
TXN0003601,2026-05-11 13:36:44.000000,ACC10284,ACC10187,665.24,IMPS,Thane,DEV91858,P2P,0,none
TXN0003602,2026-05-11 13:39:39.000000,ACC10143,ACC10246,1741.77,UPI,Pune,DEV14676,food_delivery,0,none
TXN0003603,2026-05-11 13:42:46.000000,ACC10089,ACC10156,1239.84,UPI,Bengaluru,DEV90170,food_delivery,0,none
TXN0003604,2026-05-11 13:45:00.000000,ACC10287,ACC10163,1381.37,UPI,Kolhapur,DEV19448,fuel,0,none
TXN0003605,2026-05-11 13:45:17.000000,ACC10144,ACC10314,1862.75,UPI,Amravati,DEV18920,grocery,0,none
TXN0003606,2026-05-11 13:45:21.000000,ACC10092,ACC10114,2483.72,IMPS,Aurangabad,DEV43628,utility,0,none
TXN0003607,2026-05-11 13:50:24.000000,ACC10334,ACC10302,4866.22,UPI,Thane,DEV92375,fuel,0,none
TXN0003608,2026-05-11 13:52:55.000000,ACC10092,ACC10052,1967.35,UPI,Aurangabad,DEV43628,ecommerce,0,none
TXN0003609,2026-05-11 14:01:21.000000,ACC10397,ACC10134,282.89,UPI,Delhi,DEV22934,grocery,0,none
TXN0003610,2026-05-11 14:01:54.000000,ACC10277,ACC10338,2225.76,NEFT,Bengaluru,DEV85922,travel,0,none
TXN0003611,2026-05-11 14:03:54.000000,ACC10212,ACC10199,10.0,UPI,Bengaluru,DEV72830,P2P,0,none
TXN0003612,2026-05-11 14:05:35.000000,ACC10365,ACC10095,736.79,UPI,Nashik,DEV20086,P2P,0,none
TXN0003613,2026-05-11 14:07:12.000000,ACC10062,ACC10122,2669.72,UPI,Nagpur,DEV39687,fuel,0,none
TXN0003614,2026-05-11 14:11:39.000000,ACC10328,ACC10150,573.85,UPI,Amravati,DEV40773,P2P,0,none
TXN0003615,2026-05-11 14:17:28.000000,ACC10192,ACC10143,219.18,UPI,Bengaluru,DEV67336,P2P,0,none
TXN0003616,2026-05-11 14:17:55.000000,ACC10102,ACC10066,553.62,IMPS,Mumbai,DEV70988,ecommerce,0,none
TXN0003617,2026-05-11 14:18:29.000000,ACC10268,ACC10263,2266.5,UPI,Solapur,DEV22743,food_delivery,0,none
TXN0003618,2026-05-11 14:20:48.000000,ACC10196,ACC10089,1171.58,UPI,Jaipur,DEV51268,fuel,0,none
TXN0003619,2026-05-11 14:26:04.000000,ACC10340,ACC10242,689.23,UPI,Jaipur,DEV77675,P2P,0,none
TXN0003620,2026-05-11 14:26:57.000000,ACC10206,ACC10136,1274.54,UPI,Nashik,DEV69063,ecommerce,0,none
TXN0003621,2026-05-11 14:26:59.000000,ACC10342,ACC10359,269.44,UPI,Aurangabad,DEV31158,travel,0,none
TXN0003622,2026-05-11 14:27:23.000000,ACC10085,ACC10374,1284.26,IMPS,Bengaluru,DEV33036,travel,0,none
TXN0003623,2026-05-11 14:27:49.000000,ACC10233,ACC10331,2798.55,UPI,Jaipur,DEV35026,P2P,0,none
TXN0003624,2026-05-11 14:30:30.000000,ACC10084,ACC10200,932.45,IMPS,Solapur,DEV36182,P2P,0,none
TXN0003625,2026-05-11 14:34:49.000000,ACC10353,ACC10225,1048.97,IMPS,Nashik,DEV19170,grocery,0,none
TXN0003626,2026-05-11 14:36:48.000000,ACC10368,ACC10171,242.82,UPI,Aurangabad,DEV48819,ecommerce,0,none
TXN0003627,2026-05-11 14:40:31.000000,ACC10231,ACC10339,2356.06,IMPS,Amravati,DEV46362,food_delivery,0,none
TXN0003628,2026-05-11 14:42:40.000000,ACC10259,ACC10043,5455.99,IMPS,Kolhapur,DEV96257,food_delivery,0,none
TXN0003629,2026-05-11 14:43:17.000000,ACC10175,ACC10102,3164.53,UPI,Amravati,DEV78752,grocery,0,none
TXN0003630,2026-05-11 14:45:23.000000,ACC10189,ACC10246,1533.86,UPI,Pune,DEV43871,P2P,0,none
TXN0003631,2026-05-11 14:59:03.000000,ACC10360,ACC10247,51.97,UPI,Mumbai,DEV14586,travel,0,none
TXN0003632,2026-05-11 15:01:46.000000,ACC10045,ACC10134,839.03,UPI,Thane,DEV50153,grocery,0,none
TXN0003633,2026-05-11 15:03:38.000000,ACC10078,ACC10044,2092.74,UPI,Amravati,DEV75428,ecommerce,0,none
TXN0003634,2026-05-11 15:11:24.000000,ACC10118,ACC10105,934.9,UPI,Solapur,DEV19822,utility,0,none
TXN0003635,2026-05-11 15:16:01.000000,ACC10004,ACC10060,506.25,UPI,Kolhapur,DEV21530,ecommerce,0,none
TXN0003636,2026-05-11 15:19:54.000000,ACC10314,ACC10355,536.92,UPI,Jaipur,DEV70776,grocery,0,none
